FLIGHT,ORIGIN,DEST,DEP_TIME,ARR_TIME,DISTANCE
1-BOS-JFK,BOS,JFK,2016-09-01 06:00:00,2016-09-01 07:15:00,187.0
40-BOS-ORD,BOS,ORD,2016-09-01 19:12:00,2016-09-01 22:02:00,867.0
147-BOS-LAX,BOS,LAX,2016-09-01 15:15:00,2016-09-01 21:45:00,2611.0
197-BOS-ORD,BOS,ORD,2016-09-01 15:30:00,2016-09-01 18:24:00,867.0
198-BOS-JFK,BOS,JFK,2016-09-01 13:10:00,2016-09-01 14:31:00,187.0
85-BOS-JFK,BOS,JFK,2016-09-01 17:35:00,2016-09-01 19:02:00,187.0
252-BOS-ORD,BOS,ORD,2016-09-01 14:10:00,2016-09-01 17:01:00,867.0
333-BOS-LAX,BOS,LAX,2016-09-01 12:38:00,2016-09-01 19:05:00,2611.0
1086-BOS-MIA,BOS,MIA,2016-09-01 16:55:00,2016-09-01 20:30:00,1258.0
1094-BOS-DFW,BOS,DFW,2016-09-01 17:56:00,2016-09-01 22:18:00,1562.0
307-BOS-PHX,BOS,PHX,2016-09-01 10:00:00,2016-09-01 15:40:00,2300.0
1155-BOS-ORD,BOS,ORD,2016-09-01 06:00:00,2016-09-01 08:50:00,867.0
1172-BOS-MIA,BOS,MIA,2016-09-01 09:30:00,2016-09-01 13:00:00,1258.0
1211-BOS-DFW,BOS,DFW,2016-09-01 13:00:00,2016-09-01 17:20:00,1562.0
1274-BOS-MIA,BOS,MIA,2016-09-01 08:00:00,2016-09-01 11:29:00,1258.0
166-BOS-LAX,BOS,LAX,2016-09-01 09:15:00,2016-09-01 15:44:00,2611.0
175-BOS-DFW,BOS,DFW,2016-09-01 06:00:00,2016-09-01 10:22:00,1562.0
1435-BOS-ORD,BOS,ORD,2016-09-01 09:00:00,2016-09-01 11:51:00,867.0
1404-BOS-ORD,BOS,ORD,2016-09-01 07:00:00,2016-09-01 09:58:00,867.0
1503-BOS-ORD,BOS,ORD,2016-09-01 17:26:00,2016-09-01 20:20:00,867.0
1509-BOS-MIA,BOS,MIA,2016-09-01 11:07:00,2016-09-01 14:43:00,1258.0
1240-BOS-ORD,BOS,ORD,2016-09-01 12:15:00,2016-09-01 15:05:00,867.0
223-BOS-LAX,BOS,LAX,2016-09-01 18:22:00,2016-09-02 00:56:00,2611.0
1006-BOS-MIA,BOS,MIA,2016-09-01 15:15:00,2016-09-01 18:43:00,1258.0
1039-BOS-JFK,BOS,JFK,2016-09-01 08:50:00,2016-09-01 10:13:00,187.0
2303-BOS-DFW,BOS,DFW,2016-09-01 08:00:00,2016-09-01 12:17:00,1562.0
2251-BOS-DFW,BOS,DFW,2016-09-01 10:00:00,2016-09-01 14:18:00,1562.0
2253-BOS-ORD,BOS,ORD,2016-09-01 10:05:00,2016-09-01 12:57:00,867.0
2378-BOS-PHX,BOS,PHX,2016-09-01 06:10:00,2016-09-01 12:08:00,2300.0
2454-BOS-MIA,BOS,MIA,2016-09-01 05:00:00,2016-09-01 08:24:00,1258.0
2552-BOS-DFW,BOS,DFW,2016-09-01 16:06:00,2016-09-01 20:25:00,1562.0
421-BOS-PHL,BOS,PHL,2016-09-01 08:59:00,2016-09-01 10:29:00,280.0
1707-BOS-PHL,BOS,PHL,2016-09-01 05:00:00,2016-09-01 06:25:00,280.0
1787-BOS-CLT,BOS,CLT,2016-09-01 14:39:00,2016-09-01 17:04:00,728.0
1788-BOS-CLT,BOS,CLT,2016-09-01 19:18:00,2016-09-01 21:44:00,728.0
1805-BOS-CLT,BOS,CLT,2016-09-01 09:35:00,2016-09-01 11:59:00,728.0
1879-BOS-CLT,BOS,CLT,2016-09-01 12:50:00,2016-09-01 15:15:00,728.0
1907-BOS-PHX,BOS,PHX,2016-09-01 19:15:00,2016-09-02 01:00:00,2300.0
1925-BOS-CLT,BOS,CLT,2016-09-01 06:09:00,2016-09-01 08:34:00,728.0
2068-BOS-CLT,BOS,CLT,2016-09-01 11:00:00,2016-09-01 13:26:00,728.0
2116-BOS-DCA,BOS,DCA,2016-09-01 20:00:00,2016-09-01 21:41:00,399.0
2118-BOS-LGA,BOS,LGA,2016-09-01 18:00:00,2016-09-01 19:27:00,184.0
2119-BOS-DCA,BOS,DCA,2016-09-01 16:00:00,2016-09-01 17:36:00,399.0
2120-BOS-DCA,BOS,DCA,2016-09-01 19:00:00,2016-09-01 20:37:00,399.0
2121-BOS-LGA,BOS,LGA,2016-09-01 11:00:00,2016-09-01 12:15:00,184.0
2124-BOS-DCA,BOS,DCA,2016-09-01 18:00:00,2016-09-01 19:42:00,399.0
2126-BOS-LGA,BOS,LGA,2016-09-01 08:00:00,2016-09-01 09:17:00,184.0
2127-BOS-DCA,BOS,DCA,2016-09-01 07:00:00,2016-09-01 08:42:00,399.0
2129-BOS-DCA,BOS,DCA,2016-09-01 13:00:00,2016-09-01 14:46:00,399.0
2130-BOS-DCA,BOS,DCA,2016-09-01 10:00:00,2016-09-01 11:32:00,399.0
2131-BOS-LGA,BOS,LGA,2016-09-01 15:00:00,2016-09-01 16:24:00,184.0
2134-BOS-DCA,BOS,DCA,2016-09-01 21:00:00,2016-09-01 22:41:00,399.0
2136-BOS-LGA,BOS,LGA,2016-09-01 12:00:00,2016-09-01 13:17:00,184.0
2139-BOS-DCA,BOS,DCA,2016-09-01 12:00:00,2016-09-01 13:32:00,399.0
2141-BOS-LGA,BOS,LGA,2016-09-01 19:00:00,2016-09-01 20:28:00,184.0
2142-BOS-DCA,BOS,DCA,2016-09-01 15:00:00,2016-09-01 16:42:00,399.0
2146-BOS-LGA,BOS,LGA,2016-09-01 16:00:00,2016-09-01 17:20:00,184.0
2148-BOS-LGA,BOS,LGA,2016-09-01 06:00:00,2016-09-01 07:19:00,184.0
2149-BOS-DCA,BOS,DCA,2016-09-01 17:00:00,2016-09-01 18:41:00,399.0
2152-BOS-LGA,BOS,LGA,2016-09-01 09:00:00,2016-09-01 10:22:00,184.0
2158-BOS-LGA,BOS,LGA,2016-09-01 10:00:00,2016-09-01 11:20:00,184.0
2159-BOS-DCA,BOS,DCA,2016-09-01 06:00:00,2016-09-01 07:39:00,399.0
2160-BOS-DCA,BOS,DCA,2016-09-01 09:00:00,2016-09-01 10:32:00,399.0
2162-BOS-LGA,BOS,LGA,2016-09-01 13:00:00,2016-09-01 14:20:00,184.0
2165-BOS-LGA,BOS,LGA,2016-09-01 06:30:00,2016-09-01 07:49:00,184.0
2168-BOS-LGA,BOS,LGA,2016-09-01 14:00:00,2016-09-01 15:19:00,184.0
2169-BOS-DCA,BOS,DCA,2016-09-01 11:00:00,2016-09-01 12:33:00,399.0
2170-BOS-DCA,BOS,DCA,2016-09-01 14:00:00,2016-09-01 15:36:00,399.0
2171-BOS-LGA,BOS,LGA,2016-09-01 07:00:00,2016-09-01 08:21:00,184.0
2172-BOS-LGA,BOS,LGA,2016-09-01 17:00:00,2016-09-01 18:22:00,184.0
2173-BOS-DCA,BOS,DCA,2016-09-01 08:00:00,2016-09-01 09:41:00,399.0
2591-BOS-ORD,BOS,ORD,2016-09-01 16:30:00,2016-09-01 19:24:00,867.0
2607-BOS-DFW,BOS,DFW,2016-09-01 12:15:00,2016-09-01 16:30:00,1562.0
469-BOS-CLT,BOS,CLT,2016-09-01 05:00:00,2016-09-01 07:13:00,728.0
543-BOS-PHL,BOS,PHL,2016-09-01 06:30:00,2016-09-01 07:59:00,280.0
553-BOS-PHL,BOS,PHL,2016-09-01 20:05:00,2016-09-01 21:32:00,280.0
656-BOS-PHL,BOS,PHL,2016-09-01 07:30:00,2016-09-01 09:09:00,280.0
672-BOS-PHX,BOS,PHX,2016-09-01 16:25:00,2016-09-01 22:07:00,2300.0
714-BOS-PHL,BOS,PHL,2016-09-01 16:15:00,2016-09-01 17:45:00,280.0
738-BOS-PHL,BOS,PHL,2016-09-01 17:50:00,2016-09-01 19:27:00,280.0
793-BOS-CLT,BOS,CLT,2016-09-01 17:31:00,2016-09-01 20:00:00,728.0
1664-BOS-PHL,BOS,PHL,2016-09-01 11:00:00,2016-09-01 12:33:00,280.0
1668-BOS-PHL,BOS,PHL,2016-09-01 12:15:00,2016-09-01 13:43:00,280.0
1672-BOS-PHL,BOS,PHL,2016-09-01 15:00:00,2016-09-01 16:39:00,280.0
1696-BOS-CLT,BOS,CLT,2016-09-01 07:55:00,2016-09-01 10:23:00,728.0
1-JFK-LAX,JFK,LAX,2016-09-01 08:30:00,2016-09-01 14:41:00,2475.0
3-JFK-LAX,JFK,LAX,2016-09-01 12:45:00,2016-09-01 18:45:00,2475.0
9-JFK-SFO,JFK,SFO,2016-09-01 07:00:00,2016-09-01 13:18:00,2586.0
15-JFK-SFO,JFK,SFO,2016-09-01 08:15:00,2016-09-01 14:32:00,2586.0
21-JFK-LAX,JFK,LAX,2016-09-01 19:00:00,2016-09-02 01:19:00,2475.0
23-JFK-LAX,JFK,LAX,2016-09-01 22:30:00,2016-09-02 04:43:00,2475.0
33-JFK-LAX,JFK,LAX,2016-09-01 07:00:00,2016-09-01 13:16:00,2475.0
45-JFK-SEA,JFK,SEA,2016-09-01 18:30:00,2016-09-02 00:51:00,2422.0
148-JFK-CLT,JFK,CLT,2016-09-01 06:30:00,2016-09-01 08:29:00,541.0
95-JFK-SAN,JFK,SAN,2016-09-01 17:25:00,2016-09-01 23:22:00,2446.0
97-JFK-BOS,JFK,BOS,2016-09-01 06:55:00,2016-09-01 08:07:00,187.0
101-JFK-CLT,JFK,CLT,2016-09-01 16:59:00,2016-09-01 19:10:00,541.0
117-JFK-LAX,JFK,LAX,2016-09-01 15:30:00,2016-09-01 21:43:00,2475.0
131-JFK-ORD,JFK,ORD,2016-09-01 17:05:00,2016-09-01 19:55:00,740.0
133-JFK-LAX,JFK,LAX,2016-09-01 17:00:00,2016-09-01 23:15:00,2475.0
177-JFK-SFO,JFK,SFO,2016-09-01 18:15:00,2016-09-02 00:41:00,2586.0
179-JFK-SFO,JFK,SFO,2016-09-01 10:30:00,2016-09-01 16:50:00,2586.0
185-JFK-LAX,JFK,LAX,2016-09-01 21:00:00,2016-09-02 03:19:00,2475.0
199-JFK-BOS,JFK,BOS,2016-09-01 15:30:00,2016-09-01 16:51:00,187.0
200-JFK-MIA,JFK,MIA,2016-09-01 08:15:00,2016-09-01 11:22:00,1089.0
65-JFK-MIA,JFK,MIA,2016-09-01 15:40:00,2016-09-01 19:01:00,1089.0
67-JFK-SFO,JFK,SFO,2016-09-01 16:30:00,2016-09-01 22:56:00,2586.0
83-JFK-LAX,JFK,LAX,2016-09-01 18:00:00,2016-09-02 00:15:00,2475.0
85-JFK-SFO,JFK,SFO,2016-09-01 19:30:00,2016-09-02 02:01:00,2586.0
255-JFK-LAX,JFK,LAX,2016-09-01 10:00:00,2016-09-01 16:10:00,2475.0
293-JFK-LAX,JFK,LAX,2016-09-01 20:00:00,2016-09-02 02:16:00,2475.0
319-JFK-PHX,JFK,PHX,2016-09-01 06:35:00,2016-09-01 12:08:00,2153.0
1223-JFK-DFW,JFK,DFW,2016-09-01 14:55:00,2016-09-01 18:55:00,1391.0
1105-JFK-BOS,JFK,BOS,2016-09-01 21:30:00,2016-09-01 22:43:00,187.0
1120-JFK-MCO,JFK,MCO,2016-09-01 17:55:00,2016-09-01 20:48:00,944.0
1263-JFK-LAS,JFK,LAS,2016-09-01 07:30:00,2016-09-01 13:09:00,2248.0
171-JFK-LAX,JFK,LAX,2016-09-01 06:00:00,2016-09-01 12:10:00,2475.0
942-JFK-MIA,JFK,MIA,2016-09-01 11:10:00,2016-09-01 14:12:00,1089.0
947-JFK-MIA,JFK,MIA,2016-09-01 05:50:00,2016-09-01 08:52:00,1089.0
1488-JFK-PHX,JFK,PHX,2016-09-01 16:29:00,2016-09-01 21:58:00,2153.0
1495-JFK-CLT,JFK,CLT,2016-09-01 08:29:00,2016-09-01 10:30:00,541.0
1357-JFK-SJU,JFK,SJU,2016-09-01 07:40:00,2016-09-01 11:40:00,1598.0
1562-JFK-PHX,JFK,PHX,2016-09-01 09:59:00,2016-09-01 15:21:00,2153.0
2183-JFK-DCA,JFK,DCA,2016-09-01 14:55:00,2016-09-01 16:22:00,213.0
211-JFK-LAS,JFK,LAS,2016-09-01 17:20:00,2016-09-01 23:03:00,2248.0
235-JFK-MIA,JFK,MIA,2016-09-01 17:10:00,2016-09-01 20:28:00,1089.0
1039-JFK-BOS,JFK,BOS,2016-09-01 11:20:00,2016-09-01 12:28:00,187.0
2230-JFK-MIA,JFK,MIA,2016-09-01 06:59:00,2016-09-01 10:13:00,1089.0
2296-JFK-ORD,JFK,ORD,2016-09-01 07:31:00,2016-09-01 10:15:00,740.0
2382-JFK-MIA,JFK,MIA,2016-09-01 13:45:00,2016-09-01 16:59:00,1089.0
2530-JFK-CLT,JFK,CLT,2016-09-01 12:00:00,2016-09-01 13:59:00,541.0
2675-JFK-AUS,JFK,AUS,2016-09-01 17:25:00,2016-09-01 21:27:00,1521.0
1865-JFK-CLT,JFK,CLT,2016-09-01 18:59:00,2016-09-01 21:07:00,541.0
1970-JFK-CLT,JFK,CLT,2016-09-01 10:30:00,2016-09-01 12:28:00,541.0
279-JFK-MCO,JFK,MCO,2016-09-01 14:59:00,2016-09-01 17:55:00,944.0
2-LAX-JFK,LAX,JFK,2016-09-01 12:00:00,2016-09-01 17:35:00,2475.0
4-LAX-JFK,LAX,JFK,2016-09-01 14:30:00,2016-09-01 20:03:00,2475.0
10-LAX-JFK,LAX,JFK,2016-09-02 00:15:00,2016-09-02 05:51:00,2475.0
28-LAX-JFK,LAX,JFK,2016-09-02 01:30:00,2016-09-02 07:04:00,2475.0
30-LAX-JFK,LAX,JFK,2016-09-02 02:50:00,2016-09-02 08:25:00,2475.0
31-LAX-HNL,LAX,HNL,2016-09-01 11:30:00,2016-09-01 17:33:00,2556.0
32-LAX-JFK,LAX,JFK,2016-09-01 17:30:00,2016-09-01 23:02:00,2475.0
34-LAX-JFK,LAX,JFK,2016-09-01 15:45:00,2016-09-01 21:18:00,2475.0
146-LAX-BOS,LAX,BOS,2016-09-01 11:20:00,2016-09-01 17:01:00,2611.0
161-LAX-OGG,LAX,OGG,2016-09-01 20:25:00,2016-09-02 02:08:00,2486.0
109-LAX-HNL,LAX,HNL,2016-09-01 22:45:00,2016-09-02 04:43:00,2556.0
110-LAX-ORD,LAX,ORD,2016-09-01 12:45:00,2016-09-01 16:53:00,1744.0
118-LAX-JFK,LAX,JFK,2016-09-01 10:00:00,2016-09-01 15:32:00,2475.0
126-LAX-ORD,LAX,ORD,2016-09-01 10:55:00,2016-09-01 15:04:00,1744.0
180-LAX-JFK,LAX,JFK,2016-09-01 20:00:00,2016-09-02 01:35:00,2475.0
182-LAX-AUS,LAX,AUS,2016-09-01 21:15:00,2016-09-02 00:19:00,1242.0
202-LAX-BOS,LAX,BOS,2016-09-01 15:59:00,2016-09-01 21:32:00,2611.0
52-LAX-DCA,LAX,DCA,2016-09-01 15:35:00,2016-09-01 20:39:00,2311.0
59-LAX-KOA,LAX,KOA,2016-09-01 13:50:00,2016-09-01 19:36:00,2504.0
68-LAX-MIA,LAX,MIA,2016-09-01 14:00:00,2016-09-01 18:59:00,2342.0
70-LAX-DFW,LAX,DFW,2016-09-01 11:20:00,2016-09-01 14:37:00,1235.0
72-LAX-LAS,LAX,LAS,2016-09-01 14:10:00,2016-09-01 15:29:00,236.0
82-LAX-JFK,LAX,JFK,2016-09-01 11:00:00,2016-09-01 16:35:00,2475.0
240-LAX-DCA,LAX,DCA,2016-09-01 11:30:00,2016-09-01 16:41:00,2311.0
253-LAX-OGG,LAX,OGG,2016-09-01 11:30:00,2016-09-01 17:20:00,2486.0
260-LAX-MIA,LAX,MIA,2016-09-01 03:15:00,2016-09-01 08:25:00,2342.0
265-LAX-LIH,LAX,LIH,2016-09-01 12:45:00,2016-09-01 18:55:00,2615.0
350-LAX-SFO,LAX,SFO,2016-09-02 01:30:00,2016-09-02 02:53:00,337.0
1088-LAX-MIA,LAX,MIA,2016-09-01 11:40:00,2016-09-01 16:54:00,2342.0
297-LAX-HNL,LAX,HNL,2016-09-01 20:05:00,2016-09-02 02:03:00,2556.0
1058-LAX-LAS,LAX,LAS,2016-09-01 19:57:00,2016-09-01 21:14:00,236.0
1133-LAX-SEA,LAX,SEA,2016-09-01 19:40:00,2016-09-01 22:30:00,954.0
1171-LAX-BDL,LAX,BDL,2016-09-01 18:35:00,2016-09-01 23:53:00,2527.0
1180-LAX-MSP,LAX,MSP,2016-09-01 21:15:00,2016-09-02 00:59:00,1535.0
1203-LAX-LAS,LAX,LAS,2016-09-01 15:47:00,2016-09-01 17:03:00,236.0
1116-LAX-ATL,LAX,ATL,2016-09-02 00:25:00,2016-09-02 04:50:00,1946.0
1243-LAX-DFW,LAX,DFW,2016-09-01 14:10:00,2016-09-01 17:23:00,1235.0
1249-LAX-ATL,LAX,ATL,2016-09-01 13:20:00,2016-09-01 17:41:00,1946.0
1258-LAX-STL,LAX,STL,2016-09-01 12:55:00,2016-09-01 16:40:00,1592.0
163-LAX-MCO,LAX,MCO,2016-09-02 00:26:00,2016-09-02 05:21:00,2218.0
170-LAX-SFO,LAX,SFO,2016-09-01 16:53:00,2016-09-01 18:16:00,337.0
172-LAX-JFK,LAX,JFK,2016-09-01 13:00:00,2016-09-01 18:39:00,2475.0
936-LAX-RDU,LAX,RDU,2016-09-01 13:05:00,2016-09-01 18:05:00,2238.0
1297-LAX-MIA,LAX,MIA,2016-09-01 09:20:00,2016-09-01 14:28:00,2342.0
1307-LAX-ORD,LAX,ORD,2016-09-01 16:20:00,2016-09-01 20:29:00,1744.0
1332-LAX-ORD,LAX,ORD,2016-09-01 09:00:00,2016-09-01 13:09:00,1744.0
1360-LAX-BOS,LAX,BOS,2016-09-01 18:50:00,2016-09-02 00:24:00,2611.0
1567-LAX-LAS,LAX,LAS,2016-09-01 11:20:00,2016-09-01 12:43:00,236.0
1576-LAX-ORD,LAX,ORD,2016-09-01 17:50:00,2016-09-01 21:59:00,1744.0
1519-LAX-LAS,LAX,LAS,2016-09-01 22:40:00,2016-09-01 23:58:00,236.0
1538-LAX-MIA,LAX,MIA,2016-09-02 02:55:00,2016-09-02 08:06:00,2342.0
1554-LAX-LAS,LAX,LAS,2016-09-02 01:40:00,2016-09-02 02:58:00,236.0
209-LAX-SFO,LAX,SFO,2016-09-01 20:15:00,2016-09-01 21:39:00,337.0
219-LAX-ORD,LAX,ORD,2016-09-02 02:50:00,2016-09-02 07:02:00,1744.0
1024-LAX-MIA,LAX,MIA,2016-09-01 15:35:00,2016-09-01 20:44:00,2342.0
1032-LAX-DFW,LAX,DFW,2016-09-01 22:00:00,2016-09-02 01:09:00,1235.0
2278-LAX-ORD,LAX,ORD,2016-09-01 08:00:00,2016-09-01 12:09:00,1744.0
2399-LAX-DFW,LAX,DFW,2016-09-01 03:50:00,2016-09-01 06:59:00,1235.0
2403-LAX-STL,LAX,STL,2016-09-01 21:25:00,2016-09-02 01:05:00,1592.0
2406-LAX-DFW,LAX,DFW,2016-09-01 03:20:00,2016-09-01 06:29:00,1235.0
2420-LAX-DFW,LAX,DFW,2016-09-01 09:00:00,2016-09-01 12:09:00,1235.0
2373-LAX-DFW,LAX,DFW,2016-09-01 20:40:00,2016-09-01 23:50:00,1235.0
2381-LAX-MCO,LAX,MCO,2016-09-01 12:54:00,2016-09-01 17:54:00,2218.0
2462-LAX-DFW,LAX,DFW,2016-09-01 16:55:00,2016-09-01 19:59:00,1235.0
2471-LAX-MIA,LAX,MIA,2016-09-02 00:25:00,2016-09-02 05:37:00,2342.0
2473-LAX-DFW,LAX,DFW,2016-09-01 15:35:00,2016-09-01 18:45:00,1235.0
2475-LAX-DFW,LAX,DFW,2016-09-01 18:50:00,2016-09-01 22:00:00,1235.0
2438-LAX-SFO,LAX,SFO,2016-09-01 14:10:00,2016-09-01 15:35:00,337.0
2450-LAX-DFW,LAX,DFW,2016-09-01 11:00:00,2016-09-01 14:12:00,1235.0
2453-LAX-DFW,LAX,DFW,2016-09-01 10:00:00,2016-09-01 13:09:00,1235.0
2561-LAX-DFW,LAX,DFW,2016-09-01 13:15:00,2016-09-01 16:27:00,1235.0
2503-LAX-ORD,LAX,ORD,2016-09-01 14:20:00,2016-09-01 18:31:00,1744.0
2507-LAX-BOS,LAX,BOS,2016-09-02 02:55:00,2016-09-02 08:31:00,2611.0
2513-LAX-ATL,LAX,ATL,2016-09-01 18:50:00,2016-09-01 23:12:00,1946.0
2664-LAX-AUS,LAX,AUS,2016-09-01 15:30:00,2016-09-01 18:31:00,1242.0
2670-LAX-IAD,LAX,IAD,2016-09-01 13:00:00,2016-09-01 18:01:00,2288.0
407-LAX-BNA,LAX,BNA,2016-09-02 01:55:00,2016-09-02 05:59:00,1797.0
426-LAX-BNA,LAX,BNA,2016-09-01 12:40:00,2016-09-01 16:50:00,1797.0
2635-LAX-IAD,LAX,IAD,2016-09-02 01:30:00,2016-09-02 06:26:00,2288.0
2663-LAX-AUS,LAX,AUS,2016-09-01 11:35:00,2016-09-01 14:43:00,1242.0
1705-LAX-LAS,LAX,LAS,2016-09-01 12:45:00,2016-09-01 14:09:00,236.0
1710-LAX-CLT,LAX,CLT,2016-09-01 16:10:00,2016-09-01 20:58:00,2125.0
1737-LAX-SFO,LAX,SFO,2016-09-01 21:30:00,2016-09-01 22:56:00,337.0
1783-LAX-CLT,LAX,CLT,2016-09-01 14:36:00,2016-09-01 19:25:00,2125.0
1899-LAX-PHX,LAX,PHX,2016-09-01 09:05:00,2016-09-01 10:33:00,370.0
1910-LAX-CLT,LAX,CLT,2016-09-01 03:55:00,2016-09-01 08:43:00,2125.0
1972-LAX-CLT,LAX,CLT,2016-09-01 10:15:00,2016-09-01 15:03:00,2125.0
2576-LAX-ORD,LAX,ORD,2016-09-01 20:00:00,2016-09-02 00:12:00,1744.0
2580-LAX-MSY,LAX,MSY,2016-09-01 14:15:00,2016-09-01 18:10:00,1670.0
2588-LAX-SEA,LAX,SEA,2016-09-01 22:50:00,2016-09-02 01:42:00,954.0
2597-LAX-AUS,LAX,AUS,2016-09-01 18:25:00,2016-09-01 21:26:00,1242.0
271-LAX-OGG,LAX,OGG,2016-09-01 13:40:00,2016-09-01 19:22:00,2486.0
283-LAX-HNL,LAX,HNL,2016-09-01 12:45:00,2016-09-01 18:49:00,2556.0
292-LAX-JFK,LAX,JFK,2016-09-01 09:00:00,2016-09-01 14:32:00,2475.0
356-LAX-SFO,LAX,SFO,2016-09-01 22:45:00,2016-09-02 00:09:00,337.0
375-LAX-DFW,LAX,DFW,2016-09-01 09:30:00,2016-09-01 12:39:00,1235.0
395-LAX-ORD,LAX,ORD,2016-09-01 04:15:00,2016-09-01 08:24:00,1744.0
501-LAX-OMA,LAX,OMA,2016-09-01 21:40:00,2016-09-02 00:58:00,1330.0
508-LAX-CMH,LAX,CMH,2016-09-01 12:45:00,2016-09-01 17:19:00,1995.0
545-LAX-PHX,LAX,PHX,2016-09-01 19:25:00,2016-09-01 20:54:00,370.0
551-LAX-PHX,LAX,PHX,2016-09-01 15:35:00,2016-09-01 17:04:00,370.0
598-LAX-PHL,LAX,PHL,2016-09-01 16:55:00,2016-09-01 22:12:00,2402.0
604-LAX-MSP,LAX,MSP,2016-09-01 12:55:00,2016-09-01 16:45:00,1535.0
614-LAX-PHX,LAX,PHX,2016-09-02 00:20:00,2016-09-02 01:52:00,370.0
626-LAX-PHX,LAX,PHX,2016-09-01 20:45:00,2016-09-01 22:14:00,370.0
676-LAX-PHL,LAX,PHL,2016-09-02 01:00:00,2016-09-02 06:15:00,2402.0
680-LAX-PHX,LAX,PHX,2016-09-01 12:59:00,2016-09-01 14:35:00,370.0
688-LAX-PHL,LAX,PHL,2016-09-02 02:55:00,2016-09-02 08:13:00,2402.0
696-LAX-CLT,LAX,CLT,2016-09-02 01:40:00,2016-09-02 06:31:00,2125.0
700-LAX-PHL,LAX,PHL,2016-09-01 09:20:00,2016-09-01 14:35:00,2402.0
706-LAX-IND,LAX,IND,2016-09-01 12:50:00,2016-09-01 17:01:00,1814.0
716-LAX-PHL,LAX,PHL,2016-09-01 11:30:00,2016-09-01 16:53:00,2402.0
724-LAX-CLT,LAX,CLT,2016-09-01 11:50:00,2016-09-01 16:41:00,2125.0
726-LAX-PIT,LAX,PIT,2016-09-01 18:25:00,2016-09-01 23:05:00,2136.0
1660-LAX-PHL,LAX,PHL,2016-09-01 14:05:00,2016-09-01 19:23:00,2402.0
5-DFW-HNL,DFW,HNL,2016-09-01 12:10:00,2016-09-01 20:34:00,3784.0
7-DFW-OGG,DFW,OGG,2016-09-01 10:05:00,2016-09-01 18:21:00,3711.0
37-DFW-SFO,DFW,SFO,2016-09-01 17:50:00,2016-09-01 21:37:00,1464.0
43-DFW-DTW,DFW,DTW,2016-09-01 12:00:00,2016-09-01 14:44:00,986.0
138-DFW-LGA,DFW,LGA,2016-09-01 18:47:00,2016-09-01 22:13:00,1389.0
140-DFW-SJC,DFW,SJC,2016-09-01 19:59:00,2016-09-01 23:45:00,1438.0
153-DFW-DCA,DFW,DCA,2016-09-01 06:25:00,2016-09-01 09:18:00,1192.0
159-DFW-SFO,DFW,SFO,2016-09-01 08:20:00,2016-09-01 12:06:00,1464.0
89-DFW-SLC,DFW,SLC,2016-09-01 20:00:00,2016-09-01 22:48:00,989.0
96-DFW-STL,DFW,STL,2016-09-01 10:05:00,2016-09-01 11:50:00,550.0
103-DFW-SJC,DFW,SJC,2016-09-01 12:10:00,2016-09-01 15:54:00,1438.0
123-DFW-HNL,DFW,HNL,2016-09-01 10:05:00,2016-09-01 18:33:00,3784.0
132-DFW-EWR,DFW,EWR,2016-09-01 19:26:00,2016-09-01 22:55:00,1372.0
190-DFW-SAT,DFW,SAT,2016-09-01 17:40:00,2016-09-01 18:47:00,247.0
206-DFW-MIA,DFW,MIA,2016-09-01 13:25:00,2016-09-01 16:20:00,1121.0
51-DFW-STL,DFW,STL,2016-09-01 17:47:00,2016-09-01 19:27:00,550.0
60-DFW-MIA,DFW,MIA,2016-09-01 19:35:00,2016-09-01 22:26:00,1121.0
71-DFW-LAX,DFW,LAX,2016-09-01 17:45:00,2016-09-01 21:08:00,1235.0
74-DFW-MEM,DFW,MEM,2016-09-01 18:29:00,2016-09-01 19:58:00,431.0
81-DFW-DEN,DFW,DEN,2016-09-01 20:06:00,2016-09-01 22:12:00,641.0
239-DFW-MSP,DFW,MSP,2016-09-01 21:35:00,2016-09-02 00:00:00,852.0
259-DFW-SFO,DFW,SFO,2016-09-01 12:00:00,2016-09-01 15:48:00,1464.0
262-DFW-LGA,DFW,LGA,2016-09-01 20:10:00,2016-09-01 23:37:00,1389.0
323-DFW-STL,DFW,STL,2016-09-01 08:10:00,2016-09-01 09:50:00,550.0
326-DFW-STL,DFW,STL,2016-09-01 11:25:00,2016-09-01 13:04:00,550.0
329-DFW-MSP,DFW,MSP,2016-09-01 08:25:00,2016-09-01 10:49:00,852.0
335-DFW-ORD,DFW,ORD,2016-09-01 12:10:00,2016-09-01 14:37:00,802.0
340-DFW-MCI,DFW,MCI,2016-09-01 12:00:00,2016-09-01 13:37:00,460.0
349-DFW-SFO,DFW,SFO,2016-09-01 14:00:00,2016-09-01 17:44:00,1464.0
351-DFW-IAH,DFW,IAH,2016-09-01 15:30:00,2016-09-01 16:37:00,224.0
1093-DFW-RDU,DFW,RDU,2016-09-01 21:35:00,2016-09-02 00:15:00,1061.0
1094-DFW-BOS,DFW,BOS,2016-09-01 10:20:00,2016-09-01 14:08:00,1562.0
1100-DFW-MSY,DFW,MSY,2016-09-01 09:50:00,2016-09-01 11:17:00,447.0
1101-DFW-ABQ,DFW,ABQ,2016-09-01 15:50:00,2016-09-01 17:41:00,569.0
